tumbol_ID,tumbol_name,amphur_ID,amphur_name,province_ID,province_name,mapTo_Shapefile_tumbol_ID
241102,คลองเขื่อน,2411,คลองเขื่อน,24,ฉะเชิงเทรา,241102
241103,บางเล่า,2411,คลองเขื่อน,24,ฉะเชิงเทรา,241103
241104,บางโรง,2411,คลองเขื่อน,24,ฉะเชิงเทรา,241104
241105,บางตลาด,2411,คลองเขื่อน,24,ฉะเชิงเทรา,241105
250102,รอบเมือง,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250102
250103,วัดโบสถ์,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250103
250104,บางเดชะ,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250104
250105,ท่างาม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250105
250106,บางบริบูรณ์,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250106
250107,ดงพระราม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250107
250108,บ้านพระ,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250108
250109,โคกไม้ลาย,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250109
250110,ไม้เค็ด,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250110
250111,ดงขี้เหล็ก,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250111
250112,เนินหอม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250112
250113,โนนห้อม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250113
250151,เทศบาลเมือง ปราจีนบุรี,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี,250101
250201,กบินทร์,2502,กบินทร์บุรี,25,ปราจีนบุรี,250201
250202,เมืองเก่า,2502,กบินทร์บุรี,25,ปราจีนบุรี,250202
250203,วังดาล,2502,กบินทร์บุรี,25,ปราจีนบุรี,250203
250204,นนทรี,2502,กบินทร์บุรี,25,ปราจีนบุรี,250204
250205,ย่านรี,2502,กบินทร์บุรี,25,ปราจีนบุรี,250205
250206,วังตะเคียน,2502,กบินทร์บุรี,25,ปราจีนบุรี,250206
250207,หาดนางแก้ว,2502,กบินทร์บุรี,25,ปราจีนบุรี,250207
250208,ลาดตะเคียน,2502,กบินทร์บุรี,25,ปราจีนบุรี,250208
250209,บ้านนา,2502,กบินทร์บุรี,25,ปราจีนบุรี,250209
250210,บ่อทอง,2502,กบินทร์บุรี,25,ปราจีนบุรี,250210
250211,หนองกี่,2502,กบินทร์บุรี,25,ปราจีนบุรี,250211
250212,นาแขม,2502,กบินทร์บุรี,25,ปราจีนบุรี,250212
250213,เขาไม้แก้ว,2502,กบินทร์บุรี,25,ปราจีนบุรี,250213
250214,วังท่าช้าง,2502,กบินทร์บุรี,25,ปราจีนบุรี,250214
250251,เทศบาลตำบล เมืองเก่า,2502,กบินทร์บุรี,25,ปราจีนบุรี,191011
250252,เทศบาลตำบล สระบัว,2502,กบินทร์บุรี,25,ปราจีนบุรี,312203
250253,เทศบาลตำบล กบินทร์,2502,กบินทร์บุรี,25,ปราจีนบุรี,250201
250301,นาดี,2503,นาดี,25,ปราจีนบุรี,250301
250302,สำพันตา,2503,นาดี,25,ปราจีนบุรี,250302
250303,สะพานหิน,2503,นาดี,25,ปราจีนบุรี,250303
250304,ทุ่งโพธิ์,2503,นาดี,25,ปราจีนบุรี,250304
250305,แก่งดินสอ,2503,นาดี,25,ปราจีนบุรี,250305
250306,บุพราหมณ์,2503,นาดี,25,ปราจีนบุรี,250306
250601,บ้านสร้าง,2506,บ้านสร้าง,25,ปราจีนบุรี,250601
250602,บางกระเบา,2506,บ้านสร้าง,25,ปราจีนบุรี,250602
250603,บางเตย,2506,บ้านสร้าง,25,ปราจีนบุรี,250603
250604,บางยาง,2506,บ้านสร้าง,25,ปราจีนบุรี,250604
250605,บางแตน,2506,บ้านสร้าง,25,ปราจีนบุรี,250605
250606,บางพลวง,2506,บ้านสร้าง,25,ปราจีนบุรี,250606
250607,บางปลาร้า,2506,บ้านสร้าง,25,ปราจีนบุรี,250607
250608,บางขาม,2506,บ้านสร้าง,25,ปราจีนบุรี,250608
250609,กระทุ่มแพ้ว,2506,บ้านสร้าง,25,ปราจีนบุรี,250609
250651,เทศบาลตำบล บ้านสร้าง,2506,บ้านสร้าง,25,ปราจีนบุรี,140616
250701,ประจันตคาม,2507,ประจันตคาม,25,ปราจีนบุรี,250701
250702,เกาะลอย,2507,ประจันตคาม,25,ปราจีนบุรี,250702
250703,บ้านหอย,2507,ประจันตคาม,25,ปราจีนบุรี,250703
250704,หนองแสง,2507,ประจันตคาม,25,ปราจีนบุรี,250704
250705,ดงบัง,2507,ประจันตคาม,25,ปราจีนบุรี,250705
250706,คำโตนด,2507,ประจันตคาม,25,ปราจีนบุรี,250706
250707,บุฝ้าย,2507,ประจันตคาม,25,ปราจีนบุรี,250707
250708,หนองแก้ว,2507,ประจันตคาม,25,ปราจีนบุรี,250708
250709,โพธิ์งาม,2507,ประจันตคาม,25,ปราจีนบุรี,250709
250751,เทศบาลตำบล ประจันตคาม,2507,ประจันตคาม,25,ปราจีนบุรี,250701
250801,ศรีมหาโพธิ,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250801
250802,สัมพันธ์,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250802
250803,บ้านทาม,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250803
250804,ท่าตูม,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250804
250805,บางกุ้ง,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250805
250806,ดงกระทงยาม,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250806
250807,หนองโพรง,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250807
250808,หัวหว้า,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250808
250809,หาดยาง,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250809
250810,กรอกสมบูรณ์,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250810
250851,เทศบาลตำบล กรอกสมบูรณ์,2508,ศรีมหาโพธิ,25,ปราจีนบุรี,250810
250901,โคกปีบ,2509,ศรีมโหสถ,25,ปราจีนบุรี,250901
250902,โคกไทย,2509,ศรีมโหสถ,25,ปราจีนบุรี,250902
250903,คู้ลำพัน,2509,ศรีมโหสถ,25,ปราจีนบุรี,250903
250904,ไผ่ชะเลือด,2509,ศรีมโหสถ,25,ปราจีนบุรี,250904
260102,ท่าช้าง,2601,เมืองนครนายก,26,นครนายก,260102
260103,บ้านใหญ่,2601,เมืองนครนายก,26,นครนายก,260103
260104,วังกระโจม,2601,เมืองนครนายก,26,นครนายก,260104
260105,ท่าทราย,2601,เมืองนครนายก,26,นครนายก,260105
260106,ดอนยอ,2601,เมืองนครนายก,26,นครนายก,260106
260107,ศรีจุฬา,2601,เมืองนครนายก,26,นครนายก,260107
260108,ดงละคร,2601,เมืองนครนายก,26,นครนายก,260108
260109,ศรีนาวา,2601,เมืองนครนายก,26,นครนายก,260109
260110,สาริกา,2601,เมืองนครนายก,26,นครนายก,260110
260111,หินตั้ง,2601,เมืองนครนายก,26,นครนายก,260111
260112,เขาพระ,2601,เมืองนครนายก,26,นครนายก,260112
260113,พรหมณี,2601,เมืองนครนายก,26,นครนายก,260113
260151,เทศบาลเมือง นครนายก,2601,เมืองนครนายก,26,นครนายก,260101
260152,เทศบาลตำบล ท่าช้าง,2601,เมืองนครนายก,26,นครนายก,140302
260201,เกาะหวาย,2602,ปากพลี,26,นครนายก,260201
260202,เกาะโพธิ์,2602,ปากพลี,26,นครนายก,260202
260203,ปากพลี,2602,ปากพลี,26,นครนายก,260203
260204,โคกกรวด,2602,ปากพลี,26,นครนายก,260204
260205,ท่าเรือ,2602,ปากพลี,26,นครนายก,260205
260206,หนองแสง,2602,ปากพลี,26,นครนายก,260206
260207,นาหินลาด,2602,ปากพลี,26,นครนายก,260207
260251,เทศบาลตำบล เกาะหวาย,2602,ปากพลี,26,นครนายก,260201
260301,บ้านนา,2603,บ้านนา,26,นครนายก,260301
260302,บ้านพร้าว,2603,บ้านนา,26,นครนายก,260302
260303,บ้านพริก,2603,บ้านนา,26,นครนายก,260303
260304,อาษา,2603,บ้านนา,26,นครนายก,260304
260305,ทองหลาง,2603,บ้านนา,26,นครนายก,260305
260306,บางอ้อ,2603,บ้านนา,26,นครนายก,260306
260307,พิกุลออก,2603,บ้านนา,26,นครนายก,260307
260308,ป่าขะ,2603,บ้านนา,26,นครนายก,260308
260309,เขาเพิ่ม,2603,บ้านนา,26,นครนายก,260309
260310,ศรีกะอาง,2603,บ้านนา,26,นครนายก,260310
260351,เทศบาลตำบล บ้านนา,2603,บ้านนา,26,นครนายก,141509
260401,พระอาจารย์,2604,องครักษ์,26,นครนายก,260401
260402,บึงศาล,2604,องครักษ์,26,นครนายก,260402
260403,ศีรษะกระบือ,2604,องครักษ์,26,นครนายก,260403
260404,โพธิ์แทน,2604,องครักษ์,26,นครนายก,260404
260405,บางสมบูรณ์,2604,องครักษ์,26,นครนายก,260405
260406,ทรายมูล,2604,องครักษ์,26,นครนายก,260406
260407,บางปลากด,2604,องครักษ์,26,นครนายก,260407
260408,บางลูกเสือ,2604,องครักษ์,26,นครนายก,260408
260409,องครักษ์,2604,องครักษ์,26,นครนายก,260409
260410,ชุมพล,2604,องครักษ์,26,นครนายก,260410
260411,คลองใหญ่,2604,องครักษ์,26,นครนายก,260411
260451,เทศบาลตำบล องครักษ์,2604,องครักษ์,26,นครนายก,150408
270101,สระแก้ว,2701,เมืองสระแก้ว,27,สระแก้ว,270101
270102,บ้านแก้ง,2701,เมืองสระแก้ว,27,สระแก้ว,270102
270103,ศาลาลำดวน,2701,เมืองสระแก้ว,27,สระแก้ว,270103
270104,โคกปี่ฆ้อง,2701,เมืองสระแก้ว,27,สระแก้ว,270104
270105,ท่าแยก,2701,เมืองสระแก้ว,27,สระแก้ว,270105
270106,ท่าเกษม,2701,เมืองสระแก้ว,27,สระแก้ว,270106
270108,สระขวัญ,2701,เมืองสระแก้ว,27,สระแก้ว,270108
270111,หนองบอน,2701,เมืองสระแก้ว,27,สระแก้ว,270111
270151,เทศบาลเมือง สระแก้ว,2701,เมืองสระแก้ว,27,สระแก้ว,270101
270152,เทศบาลตำบล ท่าเกษม,2701,เมืองสระแก้ว,27,สระแก้ว,270106
270153,เทศบาลตำบล ศาลาลำดวน,2701,เมืองสระแก้ว,27,สระแก้ว,270103
270201,คลองหาด,2702,คลองหาด,27,สระแก้ว,270201
270202,ไทยอุดม,2702,คลองหาด,27,สระแก้ว,270202
270203,ซับมะกรูด,2702,คลองหาด,27,สระแก้ว,270203
270204,ไทรเดี่ยว,2702,คลองหาด,27,สระแก้ว,270204
270205,คลองไก่เถื่อน,2702,คลองหาด,27,สระแก้ว,270205
270206,เบญจขร,2702,คลองหาด,27,สระแก้ว,270206
270207,ไทรทอง,2702,คลองหาด,27,สระแก้ว,270207
270301,ตาพระยา,2703,ตาพระยา,27,สระแก้ว,270301
270302,ทัพเสด็จ,2703,ตาพระยา,27,สระแก้ว,270302
270306,ทัพราช,2703,ตาพระยา,27,สระแก้ว,270306
270307,ทัพไทย,2703,ตาพระยา,27,สระแก้ว,270307
270309,โคคลาน,2703,ตาพระยา,27,สระแก้ว,270309
270351,เทศบาลตำบล ตาพระยา,2703,ตาพระยา,27,สระแก้ว,270301
270401,วังน้ำเย็น,2704,วังน้ำเย็น,27,สระแก้ว,270401
270403,ตาหลังใน,2704,วังน้ำเย็น,27,สระแก้ว,270403
270405,คลองหินปูน,2704,วังน้ำเย็น,27,สระแก้ว,270405
270406,ทุ่งมหาเจริญ,2704,วังน้ำเย็น,27,สระแก้ว,270406
270501,วัฒนานคร,2705,วัฒนานคร,27,สระแก้ว,270501
270502,ท่าเกวียน,2705,วัฒนานคร,27,สระแก้ว,270502
270503,ผักขะ,2705,วัฒนานคร,27,สระแก้ว,270503
270504,โนนหมากเค็ง,2705,วัฒนานคร,27,สระแก้ว,270504
270505,หนองน้ำใส,2705,วัฒนานคร,27,สระแก้ว,270505
270506,ช่องกุ่ม,2705,วัฒนานคร,27,สระแก้ว,270506
270507,หนองแวง,2705,วัฒนานคร,27,สระแก้ว,270507
270508,แซร์ออ,2705,วัฒนานคร,27,สระแก้ว,270508
270509,หนองหมากฝ้าย,2705,วัฒนานคร,27,สระแก้ว,270509
270510,หนองตะเคียนบอน,2705,วัฒนานคร,27,สระแก้ว,270510
270511,ห้วยโจด,2705,วัฒนานคร,27,สระแก้ว,270511
270602,เมืองไผ่,2706,อรัญประเทศ,27,สระแก้ว,270602
270603,หันทราย,2706,อรัญประเทศ,27,สระแก้ว,270603
270604,คลองน้ำใส,2706,อรัญประเทศ,27,สระแก้ว,270604
270605,ท่าข้าม,2706,อรัญประเทศ,27,สระแก้ว,270605
270606,ป่าไร่,2706,อรัญประเทศ,27,สระแก้ว,270606
270607,ทับพริก,2706,อรัญประเทศ,27,สระแก้ว,270607
270608,บ้านใหม่หนองไทร,2706,อรัญประเทศ,27,สระแก้ว,270608
270609,ผ่านศึก,2706,อรัญประเทศ,27,สระแก้ว,270609
270610,หนองสังข์,2706,อรัญประเทศ,27,สระแก้ว,270610
270611,คลองทับจันทร์,2706,อรัญประเทศ,27,สระแก้ว,270611
270612,ฟากห้วย,2706,อรัญประเทศ,27,สระแก้ว,270612
270613,บ้านด่าน,2706,อรัญประเทศ,27,สระแก้ว,270613
270651,เทศบาลเมือง อรัญประเทศ,2706,อรัญประเทศ,27,สระแก้ว,270601
270701,เขาฉกรรจ์,2707,เขาฉกรรจ์,27,สระแก้ว,270701
270702,หนองหว้า,2707,เขาฉกรรจ์,27,สระแก้ว,270702
270703,พระเพลิง,2707,เขาฉกรรจ์,27,สระแก้ว,270703
270704,เขาสามสิบ,2707,เขาฉกรรจ์,27,สระแก้ว,270704
270751,เทศบาลตำบล เขาฉกรรจ์,2707,เขาฉกรรจ์,27,สระแก้ว,270701
270801,โคกสูง,2708,โคกสูง,27,สระแก้ว,270801
270802,หนองม่วง,2708,โคกสูง,27,สระแก้ว,270802
270803,หนองแวง,2708,โคกสูง,27,สระแก้ว,270803
270804,โนนหมากมุ่น,2708,โคกสูง,27,สระแก้ว,270804
270901,วังสมบูรณ์,2709,วังสมบูรณ์,27,สระแก้ว,270901
270902,วังใหม่,2709,วังสมบูรณ์,27,สระแก้ว,270902
270903,วังทอง,2709,วังสมบูรณ์,27,สระแก้ว,270903
300103,หนองจะบก,3001,เมืองนครราชสีมา,30,นครราชสีมา,300103
300104,โคกสูง,3001,เมืองนครราชสีมา,30,นครราชสีมา,300104
300105,มะเริง,3001,เมืองนครราชสีมา,30,นครราชสีมา,300105
300106,หนองระเวียง,3001,เมืองนครราชสีมา,30,นครราชสีมา,300106
300107,ปรุใหญ่,3001,เมืองนครราชสีมา,30,นครราชสีมา,300107
300108,หมื่นไวย,3001,เมืองนครราชสีมา,30,นครราชสีมา,300108
300109,พลกรัง,3001,เมืองนครราชสีมา,30,นครราชสีมา,300109
300110,ตำบล หนองไผ่ล้อม,3001,เมืองนครราชสีมา,30,นครราชสีมา,300110
300111,หัวทะเล,3001,เมืองนครราชสีมา,30,นครราชสีมา,300111
300112,บ้านเกาะ,3001,เมืองนครราชสีมา,30,นครราชสีมา,300112
300113,บ้านใหม่,3001,เมืองนครราชสีมา,30,นครราชสีมา,300113
300114,พุดซา,3001,เมืองนครราชสีมา,30,นครราชสีมา,300114
300115,บ้านโพธิ์,3001,เมืองนครราชสีมา,30,นครราชสีมา,300115
300116,จอหอ,3001,เมืองนครราชสีมา,30,นครราชสีมา,300116
300117,โคกกรวด,3001,เมืองนครราชสีมา,30,นครราชสีมา,300117
300118,ไชยมงคล,3001,เมืองนครราชสีมา,30,นครราชสีมา,300118
300119,หนองบัวศาลา,3001,เมืองนครราชสีมา,30,นครราชสีมา,300119
300120,สุรนารี,3001,เมืองนครราชสีมา,30,นครราชสีมา,300120
300121,สีมุม,3001,เมืองนครราชสีมา,30,นครราชสีมา,300121
300122,ตลาด (ในเขตเทศบาล),3001,เมืองนครราชสีมา,30,นครราชสีมา,300122
300123,พะเนา,3001,เมืองนครราชสีมา,30,นครราชสีมา,300123
300124,หนองกระทุ่ม,3001,เมืองนครราชสีมา,30,นครราชสีมา,300124
300125,หนองไข่น้ำ,3001,เมืองนครราชสีมา,30,นครราชสีมา,300125
300151,เทศบาลนคร นครราชสีมา,3001,เมืองนครราชสีมา,30,นครราชสีมา,300101
300151,เทศบาลนคร นครราชสีมา,3001,เมืองนครราชสีมา,30,นครราชสีมา,300102
300153,เทศบาลตำบล หนองไผ่ล้อม,3001,เมืองนครราชสีมา,30,นครราชสีมา,300110
300156,เทศบาลตำบล โคกกรวด,3001,เมืองนครราชสีมา,30,นครราชสีมา,260204
300157,เทศบาลตำบล จอหอ,3001,เมืองนครราชสีมา,30,นครราชสีมา,300116
300161,เทศบาลตำบล โพธิ์กลาง,3001,เมืองนครราชสีมา,30,นครราชสีมา,300102
300201,แชะ,3002,ครบุรี,30,นครราชสีมา,300201
300202,เฉลียง,3002,ครบุรี,30,นครราชสีมา,300202
300203,ครบุรี,3002,ครบุรี,30,นครราชสีมา,300203
300204,โคกกระชาย,3002,ครบุรี,30,นครราชสีมา,300204
300205,จระเข้หิน,3002,ครบุรี,30,นครราชสีมา,300205
300206,มาบตะโกเอน,3002,ครบุรี,30,นครราชสีมา,300206
300207,อรพิมพ์,3002,ครบุรี,30,นครราชสีมา,300207
300208,บ้านใหม่,3002,ครบุรี,30,นครราชสีมา,300208
300209,ลำเพียก,3002,ครบุรี,30,นครราชสีมา,300209
300210,ครบุรีใต้,3002,ครบุรี,30,นครราชสีมา,300210
300211,ตะแบกบาน,3002,ครบุรี,30,นครราชสีมา,300211
300212,สระว่านพระยา,3002,ครบุรี,30,นครราชสีมา,300212
300251,เทศบาลตำบล จระเข้หิน,3002,ครบุรี,30,นครราชสีมา,300205
300252,เทศบาลตำบล แชะ,3002,ครบุรี,30,นครราชสีมา,300201
300253,เทศบาลตำบล ไทรโยง-ไชยวาล,3002,ครบุรี,30,นครราชสีมา,300203
300301,เสิงสาง,3003,เสิงสาง,30,นครราชสีมา,300301
300302,สระตะเคียน,3003,เสิงสาง,30,นครราชสีมา,300302
300303,โนนสมบูรณ์,3003,เสิงสาง,30,นครราชสีมา,300303
300304,กุดโบสถ์,3003,เสิงสาง,30,นครราชสีมา,300304
300305,สุขไพบูลย์,3003,เสิงสาง,30,นครราชสีมา,300305
300306,บ้านราษฎร์,3003,เสิงสาง,30,นครราชสีมา,300306
300401,เมืองคง,3004,คง,30,นครราชสีมา,300401
300402,คูขาด,3004,คง,30,นครราชสีมา,300402
300403,เทพาลัย,3004,คง,30,นครราชสีมา,300403
300404,ตาจั่น,3004,คง,30,นครราชสีมา,300404
300405,บ้านปรางค์,3004,คง,30,นครราชสีมา,300405
300406,หนองมะนาว,3004,คง,30,นครราชสีมา,300406
300407,หนองบัว,3004,คง,30,นครราชสีมา,300407
300408,โนนเต็ง,3004,คง,30,นครราชสีมา,300408
300409,ดอนใหญ่,3004,คง,30,นครราชสีมา,300409
300410,ขามสมบูรณ์,3004,คง,30,นครราชสีมา,300410
300451,เทศบาลตำบล เทพาลัย,3004,คง,30,นครราชสีมา,300403
300452,เทศบาลตำบล เมืองคง,3004,คง,30,นครราชสีมา,300401
300501,บ้านเหลื่อม,3005,บ้านเหลื่อม,30,นครราชสีมา,300501
300502,วังโพธิ์,3005,บ้านเหลื่อม,30,นครราชสีมา,300502
300503,โคกกระเบื้อง,3005,บ้านเหลื่อม,30,นครราชสีมา,300503
300504,ช่อระกา,3005,บ้านเหลื่อม,30,นครราชสีมา,300504
300551,เทศบาลตำบล บ้านเหลื่อม,3005,บ้านเหลื่อม,30,นครราชสีมา,300501
300601,จักราช,3006,จักราช,30,นครราชสีมา,300601
300603,ทองหลาง,3006,จักราช,30,นครราชสีมา,300603
300604,สีสุก,3006,จักราช,30,นครราชสีมา,300604
300605,หนองขาม,3006,จักราช,30,นครราชสีมา,300605
300607,หนองพลวง,3006,จักราช,30,นครราชสีมา,300607
300610,ศรีละกอ,3006,จักราช,30,นครราชสีมา,300610
300611,คลองเมือง,3006,จักราช,30,นครราชสีมา,300611
300613,หินโคน,3006,จักราช,30,นครราชสีมา,300613
300651,เทศบาลตำบล จักราช,3006,จักราช,30,นครราชสีมา,140812
300701,กระโทก,3007,โชคชัย,30,นครราชสีมา,300701
300702,พลับพลา,3007,โชคชัย,30,นครราชสีมา,300702
300703,ท่าอ่าง,3007,โชคชัย,30,นครราชสีมา,300703
300704,ทุ่งอรุณ,3007,โชคชัย,30,นครราชสีมา,300704
300705,ท่าลาดขาว,3007,โชคชัย,30,นครราชสีมา,300705
300706,ท่าจะหลุง,3007,โชคชัย,30,นครราชสีมา,300706
300707,ท่าเยี่ยม,3007,โชคชัย,30,นครราชสีมา,300707
300708,โชคชัย,3007,โชคชัย,30,นครราชสีมา,300708
300709,ละลมใหม่พัฒนา,3007,โชคชัย,30,นครราชสีมา,300709
300710,ด่านเกวียน,3007,โชคชัย,30,นครราชสีมา,300710
300751,เทศบาลตำบล โชคชัย,3007,โชคชัย,30,นครราชสีมา,300708
300752,เทศบาลตำบล ด่านเกวียน,3007,โชคชัย,30,นครราชสีมา,300710
300801,กุดพิมาน,3008,ด่านขุนทด,30,นครราชสีมา,300801
300802,ด่านขุนทด,3008,ด่านขุนทด,30,นครราชสีมา,300802
300803,ด่านนอก,3008,ด่านขุนทด,30,นครราชสีมา,300803
300804,ด่านใน,3008,ด่านขุนทด,30,นครราชสีมา,300804
300805,ตะเคียน,3008,ด่านขุนทด,30,นครราชสีมา,300805
300806,บ้านเก่า,3008,ด่านขุนทด,30,นครราชสีมา,300806
300807,บ้านแปรง,3008,ด่านขุนทด,30,นครราชสีมา,300807
300808,พันชนะ,3008,ด่านขุนทด,30,นครราชสีมา,300808
300809,สระจรเข้,3008,ด่านขุนทด,30,นครราชสีมา,300809
300810,หนองกราด,3008,ด่านขุนทด,30,นครราชสีมา,300810
300811,หนองบัวตะเกียด,3008,ด่านขุนทด,30,นครราชสีมา,300811
300812,หนองบัวละคร,3008,ด่านขุนทด,30,นครราชสีมา,300812
300813,หินดาด,3008,ด่านขุนทด,30,นครราชสีมา,300813
300815,ห้วยบง,3008,ด่านขุนทด,30,นครราชสีมา,300815
300817,โนนเมืองพัฒนา,3008,ด่านขุนทด,30,นครราชสีมา,300817
300818,หนองไทร,3008,ด่านขุนทด,30,นครราชสีมา,300818
300851,เทศบาลตำบล ด่านขุนทด,3008,ด่านขุนทด,30,นครราชสีมา,300802
300852,เทศบาลตำบล หนองกราด,3008,ด่านขุนทด,30,นครราชสีมา,300810
300901,โนนไทย,3009,โนนไทย,30,นครราชสีมา,300901
300902,ด่านจาก,3009,โนนไทย,30,นครราชสีมา,300902
300903,กำปัง,3009,โนนไทย,30,นครราชสีมา,300903
300904,สำโรง,3009,โนนไทย,30,นครราชสีมา,300904
300905,ค้างพลู,3009,โนนไทย,30,นครราชสีมา,300905
300906,บ้านวัง,3009,โนนไทย,30,นครราชสีมา,300906
300907,บัลลังก์,3009,โนนไทย,30,นครราชสีมา,300907
300908,สายออ,3009,โนนไทย,30,นครราชสีมา,300908
300909,ถนนโพธิ์,3009,โนนไทย,30,นครราชสีมา,300909
300914,มะค่า,3009,โนนไทย,30,นครราชสีมา,300914
300951,เทศบาลตำบล โคกสวาย,3009,โนนไทย,30,นครราชสีมา,300908
300952,เทศบาลตำบล โนนไทย,3009,โนนไทย,30,นครราชสีมา,300901
301002,ใหม่,3010,โนนสูง,30,นครราชสีมา,301002
301003,โตนด,3010,โนนสูง,30,นครราชสีมา,301003
301004,บิง,3010,โนนสูง,30,นครราชสีมา,301004
301005,ดอนชมพู,3010,โนนสูง,30,นครราชสีมา,301005
301006,ธารปราสาท,3010,โนนสูง,30,นครราชสีมา,301006
301007,หลุมข้าว,3010,โนนสูง,30,นครราชสีมา,301007
301008,มะค่า,3010,โนนสูง,30,นครราชสีมา,301008
301009,พลสงคราม,3010,โนนสูง,30,นครราชสีมา,301009
301010,จันอัด,3010,โนนสูง,30,นครราชสีมา,301010
301011,ขามเฒ่า,3010,โนนสูง,30,นครราชสีมา,301011
301012,ด่านคล้า,3010,โนนสูง,30,นครราชสีมา,301012
301013,ลำคอหงษ์,3010,โนนสูง,30,นครราชสีมา,301013
301014,เมืองปราสาท,3010,โนนสูง,30,นครราชสีมา,301014
301015,ดอนหวาย,3010,โนนสูง,30,นครราชสีมา,301015
301016,ลำมูล,3010,โนนสูง,30,นครราชสีมา,301016
301051,เทศบาลตำบล ตลาดแค,3010,โนนสูง,30,นครราชสีมา,301006
301052,เทศบาลตำบล มะค่า,3010,โนนสูง,30,นครราชสีมา,300914
301053,เทศบาลตำบล โนนสูง,3010,โนนสูง,30,นครราชสีมา,301001
301101,ขามสะแกแสง,3011,ขามสะแกแสง,30,นครราชสีมา,301101
301102,โนนเมือง,3011,ขามสะแกแสง,30,นครราชสีมา,301102
301103,เมืองนาท,3011,ขามสะแกแสง,30,นครราชสีมา,301103
301104,ชีวึก,3011,ขามสะแกแสง,30,นครราชสีมา,301104
301105,พะงาด,3011,ขามสะแกแสง,30,นครราชสีมา,301105
301106,หนองหัวฟาน,3011,ขามสะแกแสง,30,นครราชสีมา,301106
301107,เมืองเกษตร,3011,ขามสะแกแสง,30,นครราชสีมา,301107
301151,เทศบาลตำบล ขามสะแกแสง,3011,ขามสะแกแสง,30,นครราชสีมา,301101
301152,เทศบาลตำบล หนองหัวฟาน,3011,ขามสะแกแสง,30,นครราชสีมา,301106
301201,บัวใหญ่,3012,บัวใหญ่,30,นครราชสีมา,301201
301203,ห้วยยาง,3012,บัวใหญ่,30,นครราชสีมา,301203
301204,เสมาใหญ่,3012,บัวใหญ่,30,นครราชสีมา,301204
301206,ดอนตะหนิน,3012,บัวใหญ่,30,นครราชสีมา,301206
301207,หนองบัวสะอาด,3012,บัวใหญ่,30,นครราชสีมา,301207
301208,โนนทองหลาง,3012,บัวใหญ่,30,นครราชสีมา,301208
301214,กุดจอก,3012,บัวใหญ่,30,นครราชสีมา,301214
301215,ด่านช้าง,3012,บัวใหญ่,30,นครราชสีมา,301215
301220,ขุนทอง,3012,บัวใหญ่,30,นครราชสีมา,301220
301224,หนองแจ้งใหญ่,3012,บัวใหญ่,30,นครราชสีมา,301224
301251,เทศบาลเมือง บัวใหญ่,3012,บัวใหญ่,30,นครราชสีมา,301201
301301,ประทาย,3013,ประทาย,30,นครราชสีมา,301301
301303,กระทุ่มราย,3013,ประทาย,30,นครราชสีมา,301303
301304,วังไม้แดง,3013,ประทาย,30,นครราชสีมา,301304
301306,ตลาดไทร,3013,ประทาย,30,นครราชสีมา,301306
301307,หนองพลวง,3013,ประทาย,30,นครราชสีมา,301307
301308,หนองค่าย,3013,ประทาย,30,นครราชสีมา,301308
301309,หันห้วยทราย,3013,ประทาย,30,นครราชสีมา,301309
301310,ดอนมัน,3013,ประทาย,30,นครราชสีมา,301310
301313,นางรำ,3013,ประทาย,30,นครราชสีมา,301313
301314,โนนเพ็ด,3013,ประทาย,30,นครราชสีมา,301314
301315,ทุ่งสว่าง,3013,ประทาย,30,นครราชสีมา,301315
301317,โคกกลาง,3013,ประทาย,30,นครราชสีมา,301317
301318,เมืองโดน,3013,ประทาย,30,นครราชสีมา,301318
301401,เมืองปัก,3014,ปักธงชัย,30,นครราชสีมา,301401
301402,ตะคุ,3014,ปักธงชัย,30,นครราชสีมา,301402
301403,โคกไทย,3014,ปักธงชัย,30,นครราชสีมา,301403
301404,สำโรง,3014,ปักธงชัย,30,นครราชสีมา,301404
